city,province,country,latitude,longitude,postal_prefix,search_key,region_code,is_capital,is_major_market,population_hint,timezone
Grand Manan,New Brunswick,CA,,,,grandmanan,NB,false,false,,America/Moncton
Grand Narrows,Nova Scotia,CA,,,,grandnarrows,NS,false,false,,America/Halifax
Grand Rapids,Manitoba,CA,,,,grandrapids,MB,false,false,,America/Winnipeg
Grand Valley,Ontario,CA,,,,grandvalley,ON,false,false,,America/Toronto
Grand-Mere,Quebec,CA,,,,grandmere,QC,false,false,,America/Montreal
Grand-Remous,Quebec,CA,,,,grandremous,QC,false,false,,America/Montreal
Grand-Sault,New Brunswick,CA,,,,grandsault,NB,false,false,,America/Moncton
Grande Cache,Alberta,CA,,,,grandecache,AB,false,false,,America/Edmonton
Grande Prairie,Alberta,CA,,,,grandeprairie,AB,false,false,,America/Edmonton
Grande-Anse,New Brunswick,CA,,,,grandeanse,NB,false,false,,America/Moncton
Grande-Entree,Quebec,CA,,,,grandeentree,QC,false,false,,America/Montreal
Grande-Riviere,Quebec,CA,,,,granderiviere,QC,false,false,,America/Montreal
Grande-Vallee,Quebec,CA,,,,grandevallee,QC,false,false,,America/Montreal
Grandes-Bergeronnes,Quebec,CA,,,,grandesbergeronnes,QC,false,false,,America/Montreal
Grandes-Piles,Quebec,CA,,,,grandespiles,QC,false,false,,America/Montreal
Grandview,Manitoba,CA,,,,grandview,MB,false,false,,America/Winnipeg
Granisle,British Columbia,CA,,,,granisle,BC,false,false,,America/Vancouver
Granton,Ontario,CA,,,,granton,ON,false,false,,America/Toronto
Granum,Alberta,CA,,,,granum,AB,false,false,,America/Edmonton
Grasmere,British Columbia,CA,,,,grasmere,BC,false,false,,America/Vancouver
Grassland,Alberta,CA,,,,grassland,AB,false,false,,America/Edmonton
Grassy Lake,Alberta,CA,,,,grassylake,AB,false,false,,America/Edmonton
Grassy Narrows,Ontario,CA,,,,grassynarrows,ON,false,false,,America/Toronto
Grassy Narrows First Nation,Ontario,CA,,,,grassynarrowsfirstnation,ON,false,false,,America/Toronto
Grassy Plains,British Columbia,CA,,,,grassyplains,BC,false,false,,America/Vancouver
Gravelbourg,Saskatchewan,CA,,,,gravelbourg,SK,false,false,,America/Regina
Gravenhurst,Ontario,CA,,,,gravenhurst,ON,false,false,,America/Toronto
Grayson,Saskatchewan,CA,,,,grayson,SK,false,false,,America/Regina
Great Harbour Deep,Newfoundland,CA,,,,greatharbourdeep,NL,false,false,,America/St_Johns
Great Village,Nova Scotia,CA,,,,greatvillage,NS,false,false,,America/Halifax
Green Island Cove,Newfoundland,CA,,,,greenislandcove,NL,false,false,,America/St_Johns
Green Lake,Saskatchewan,CA,,,,greenlake,SK,false,false,,America/Regina
Greenfield Park,Quebec,CA,,,,greenfieldpark,QC,false,false,,America/Montreal
Greenspond,Newfoundland,CA,,,,greenspond,NL,false,false,,America/St_Johns
Greensville,Ontario,CA,,,,greensville,ON,false,false,,America/Toronto
Greenville,British Columbia,CA,,,,greenville,BC,false,false,,America/Vancouver
Greenwood,British Columbia,CA,,,,greenwood,BC,false,false,,America/Vancouver
Greenwood,Nova Scotia,CA,,,,greenwood,NS,false,false,,America/Halifax
Grenfell,Saskatchewan,CA,,,,grenfell,SK,false,false,,America/Regina
Grenville,Quebec,CA,,,,grenville,QC,false,false,,America/Montreal
Gretna,Manitoba,CA,,,,gretna,MB,false,false,,America/Winnipeg
Grimsby,Ontario,CA,,,,grimsby,ON,false,false,,America/Toronto
Grimshaw,Alberta,CA,,,,grimshaw,AB,false,false,,America/Edmonton
Grouard,Alberta,CA,,,,grouard,AB,false,false,,America/Edmonton
Guelph,Ontario,CA,,,,guelph,ON,false,true,,America/Toronto
Guigues,Quebec,CA,,,,guigues,QC,false,false,,America/Montreal
Gull Bay,Ontario,CA,,,,gullbay,ON,false,false,,America/Toronto
Gull Bay First Nation,Ontario,CA,,,,gullbayfirstnation,ON,false,false,,America/Toronto
Gull Lake,Saskatchewan,CA,,,,gulllake,SK,false,false,,America/Regina
Guysborough,Nova Scotia,CA,,,,guysborough,NS,false,false,,America/Halifax
Gypsumville,Manitoba,CA,,,,gypsumville,MB,false,false,,America/Winnipeg
Hadashville,Manitoba,CA,,,,hadashville,MB,false,false,,America/Winnipeg
Hafford,Saskatchewan,CA,,,,hafford,SK,false,false,,America/Regina
Hagersville,Ontario,CA,,,,hagersville,ON,false,false,,America/Toronto
Hague,Saskatchewan,CA,,,,hague,SK,false,false,,America/Regina
Haileybury,Ontario,CA,,,,haileybury,ON,false,false,,America/Toronto
Haines Junction,Yukon,CA,,,,hainesjunction,YT,false,false,,America/Whitehorse
Hairy Hill,Alberta,CA,,,,hairyhill,AB,false,false,,America/Edmonton
Haldimand,Ontario,CA,,,,haldimand,ON,false,false,,America/Toronto
Haliburton,Ontario,CA,,,,haliburton,ON,false,false,,America/Toronto
Halifax,Nova Scotia,CA,,,,halifax,NS,true,true,,America/Halifax
Halkirk,Alberta,CA,,,,halkirk,AB,false,false,,America/Edmonton
Halton Hills,Ontario,CA,,,,haltonhills,ON,false,false,,America/Toronto
Ham-Nord,Quebec,CA,,,,hamnord,QC,false,false,,America/Montreal
Hamilton,Ontario,CA,,,,hamilton,ON,false,true,,America/Toronto
Hamiota,Manitoba,CA,,,,hamiota,MB,false,false,,America/Winnipeg
Hammond,Quebec,CA,,,,hammond,QC,false,false,,America/Montreal
Hampden,Newfoundland,CA,,,,hampden,NL,false,false,,America/St_Johns
Hampstead,New Brunswick,CA,,,,hampstead,NB,false,false,,America/Moncton
Hampstead,Quebec,CA,,,,hampstead,QC,false,false,,America/Montreal
Hampton,New Brunswick,CA,,,,hampton,NB,false,false,,America/Moncton
Hampton,Ontario,CA,,,,hampton,ON,false,false,,America/Toronto
Hanley,Saskatchewan,CA,,,,hanley,SK,false,false,,America/Regina
Hanmer,Ontario,CA,,,,hanmer,ON,false,false,,America/Toronto
Hanna,Alberta,CA,,,,hanna,AB,false,false,,America/Edmonton
Hanover,Ontario,CA,,,,hanover,ON,false,false,,America/Toronto
Hantsport,Nova Scotia,CA,,,,hantsport,NS,false,false,,America/Halifax
Hant`s Harbour,Newfoundland,CA,,,,hantsharbour,NL,false,false,,America/St_Johns
Happy Valley-Goose Bay,Newfoundland,CA,,,,happyvalleygoosebay,NL,false,false,,America/St_Johns
Harbour Breton,Newfoundland,CA,,,,harbourbreton,NL,false,false,,America/St_Johns
Harbour Grace,Newfoundland,CA,,,,harbourgrace,NL,false,false,,America/St_Johns
Harbour Main-Chapel Cove-Lakev,Newfoundland,CA,,,,harbourmainchapelcovelakev,NL,false,false,,America/St_Johns
Hardisty,Alberta,CA,,,,hardisty,AB,false,false,,America/Edmonton
Hare Bay,Newfoundland,CA,,,,harebay,NL,false,false,,America/St_Johns
Harewood,New Brunswick,CA,,,,harewood,NB,false,false,,America/Moncton
Harrietsville,Ontario,CA,,,,harrietsville,ON,false,false,,America/Toronto
Harrington Harbour,Quebec,CA,,,,harringtonharbour,QC,false,false,,America/Montreal
Harris,Saskatchewan,CA,,,,harris,SK,false,false,,America/Regina
Harriston,Ontario,CA,,,,harriston,ON,false,false,,America/Toronto
Harrow,Ontario,CA,,,,harrow,ON,false,false,,America/Toronto
Harrowsmith,Ontario,CA,,,,harrowsmith,ON,false,false,,America/Toronto
Hartland,New Brunswick,CA,,,,hartland,NB,false,false,,America/Moncton
Hartley Bay,British Columbia,CA,,,,hartleybay,BC,false,false,,America/Vancouver
Hartney,Manitoba,CA,,,,hartney,MB,false,false,,America/Winnipeg
Hastings,Ontario,CA,,,,hastings,ON,false,false,,America/Toronto
Havelock,New Brunswick,CA,,,,havelock,NB,false,false,,America/Moncton
Havelock,Ontario,CA,,,,havelock,ON,false,false,,America/Toronto
Havre-Aubert,Quebec,CA,,,,havreaubert,QC,false,false,,America/Montreal
Havre-aux-Maisons,Quebec,CA,,,,havreauxmaisons,QC,false,false,,America/Montreal
Havre-St-Pierre,Quebec,CA,,,,havrestpierre,QC,false,false,,America/Montreal
Hawarden,Saskatchewan,CA,,,,hawarden,SK,false,false,,America/Regina
Hawk Junction,Ontario,CA,,,,hawkjunction,ON,false,false,,America/Toronto
Hawkesbury,Ontario,CA,,,,hawkesbury,ON,false,false,,America/Toronto
Hawke`s Bay,Newfoundland,CA,,,,hawkesbay,NL,false,false,,America/St_Johns
Hay Lakes,Alberta,CA,,,,haylakes,AB,false,false,,America/Edmonton
Hay River,Northwest Territories,CA,,,,hayriver,NT,false,false,,America/Yellowknife
Hays,Alberta,CA,,,,hays,AB,false,false,,America/Edmonton
Hazelton,British Columbia,CA,,,,hazelton,BC,false,false,,America/Vancouver
Hazlet,Saskatchewan,CA,,,,hazlet,SK,false,false,,America/Regina
Hearst,Ontario,CA,,,,hearst,ON,false,false,,America/Toronto
Heart`s Content,Newfoundland,CA,,,,heartscontent,NL,false,false,,America/St_Johns
Heart`s Delight-Islington,Newfoundland,CA,,,,heartsdelightislington,NL,false,false,,America/St_Johns
Heart`s Desire,Newfoundland,CA,,,,heartsdesire,NL,false,false,,America/St_Johns
Heatherton,Nova Scotia,CA,,,,heatherton,NS,false,false,,America/Halifax
Hebertville,Quebec,CA,,,,hebertville,QC,false,false,,America/Montreal
Hebertville-Station,Quebec,CA,,,,hebertvillestation,QC,false,false,,America/Montreal
Hecla,Manitoba,CA,,,,hecla,MB,false,false,,America/Winnipeg
Hedley,British Columbia,CA,,,,hedley,BC,false,false,,America/Vancouver
Heinsburg,Alberta,CA,,,,heinsburg,AB,false,false,,America/Edmonton
Heisler,Alberta,CA,,,,heisler,AB,false,false,,America/Edmonton
Hemlo,Ontario,CA,,,,hemlo,ON,false,false,,America/Toronto
Hemlock Valley,British Columbia,CA,,,,hemlockvalley,BC,false,false,,America/Vancouver
Hemmingford,Quebec,CA,,,,hemmingford,QC,false,false,,America/Montreal
Hendrix Lake,British Columbia,CA,,,,hendrixlake,BC,false,false,,America/Vancouver
Henryville,Quebec,CA,,,,henryville,QC,false,false,,America/Montreal
Hensall,Ontario,CA,,,,hensall,ON,false,false,,America/Toronto
Henvey Inlet First Nation,Ontario,CA,,,,henveyinletfirstnation,ON,false,false,,America/Toronto
Hepburn,Saskatchewan,CA,,,,hepburn,SK,false,false,,America/Regina
Hepworth,Ontario,CA,,,,hepworth,ON,false,false,,America/Toronto
Herbert,Saskatchewan,CA,,,,herbert,SK,false,false,,America/Regina
Herschel,Saskatchewan,CA,,,,herschel,SK,false,false,,America/Regina
Hespeler,Ontario,CA,,,,hespeler,ON,false,false,,America/Toronto
Hickman`s Harbour,Newfoundland,CA,,,,hickmansharbour,NL,false,false,,America/St_Johns
Hickson,Ontario,CA,,,,hickson,ON,false,false,,America/Toronto
High Level,Alberta,CA,,,,highlevel,AB,false,false,,America/Edmonton
High Prairie,Alberta,CA,,,,highprairie,AB,false,false,,America/Edmonton
High River,Alberta,CA,,,,highriver,AB,false,false,,America/Edmonton
Highgate,Ontario,CA,,,,highgate,ON,false,false,,America/Toronto
Hilda,Alberta,CA,,,,hilda,AB,false,false,,America/Edmonton
Hillgrade,Newfoundland,CA,,,,hillgrade,NL,false,false,,America/St_Johns
Hillsborough,New Brunswick,CA,,,,hillsborough,NB,false,false,,America/Moncton
Hillsburgh,Ontario,CA,,,,hillsburgh,ON,false,false,,America/Toronto
Hillview,Newfoundland,CA,,,,hillview,NL,false,false,,America/St_Johns
Hines Creek,Alberta,CA,,,,hinescreek,AB,false,false,,America/Edmonton
Hinton,Alberta,CA,,,,hinton,AB,false,false,,America/Edmonton
Hixon,British Columbia,CA,,,,hixon,BC,false,false,,America/Vancouver
Hobbema,Alberta,CA,,,,hobbema,AB,false,false,,America/Edmonton
Hodgeville,Saskatchewan,CA,,,,hodgeville,SK,false,false,,America/Regina
Holberg,British Columbia,CA,,,,holberg,BC,false,false,,America/Vancouver
Holden,Alberta,CA,,,,holden,AB,false,false,,America/Edmonton
Holdfast,Saskatchewan,CA,,,,holdfast,SK,false,false,,America/Regina
Holland,Manitoba,CA,,,,holland,MB,false,false,,America/Winnipeg
Holland Landing,Ontario,CA,,,,hollandlanding,ON,false,false,,America/Toronto
Holstein,Ontario,CA,,,,holstein,ON,false,false,,America/Toronto
Holyrood,Newfoundland,CA,,,,holyrood,NL,false,false,,America/St_Johns
Honey Harbour,Ontario,CA,,,,honeyharbour,ON,false,false,,America/Toronto
Hope,British Columbia,CA,,,,hope,BC,false,false,,America/Vancouver
Hopedale,Newfoundland,CA,,,,hopedale,NL,false,false,,America/St_Johns
Hopewell,Nova Scotia,CA,,,,hopewell,NS,false,false,,America/Halifax
Hornepayne,Ontario,CA,,,,hornepayne,ON,false,false,,America/Toronto
Horsefly,British Columbia,CA,,,,horsefly,BC,false,false,,America/Vancouver
Houston,British Columbia,CA,,,,houston,BC,false,false,,America/Vancouver
Howick,Quebec,CA,,,,howick,QC,false,false,,America/Montreal
Howley,Newfoundland,CA,,,,howley,NL,false,false,,America/St_Johns
Hoyt,New Brunswick,CA,,,,hoyt,NB,false,false,,America/Moncton
Hubbards,Nova Scotia,CA,,,,hubbards,NS,false,false,,America/Halifax
Hudson,Ontario,CA,,,,hudson,ON,false,false,,America/Toronto
Hudson,Quebec,CA,,,,hudson,QC,false,false,,America/Montreal
Hudson Bay,Saskatchewan,CA,,,,hudsonbay,SK,false,false,,America/Regina
Hudson`s Hope,British Columbia,CA,,,,hudsonshope,BC,false,false,,America/Vancouver
Hughenden,Alberta,CA,,,,hughenden,AB,false,false,,America/Edmonton
Hull,Quebec,CA,,,,hull,QC,false,false,,America/Montreal
Humber Arm South,Newfoundland,CA,,,,humberarmsouth,NL,false,false,,America/St_Johns
Humboldt,Saskatchewan,CA,,,,humboldt,SK,false,false,,America/Regina
Humphrey,Ontario,CA,,,,humphrey,ON,false,false,,America/Toronto
Hunter River,Prince Edward Island,CA,,,,hunterriver,PE,false,false,,America/Halifax
Huntingdon,Quebec,CA,,,,huntingdon,QC,false,false,,America/Montreal
Huntsville,Ontario,CA,,,,huntsville,ON,false,false,,America/Toronto
Hussar,Alberta,CA,,,,hussar,AB,false,false,,America/Edmonton
Hythe,Alberta,CA,,,,hythe,AB,false,false,,America/Edmonton
Iberville,Quebec,CA,,,,iberville,QC,false,false,,America/Montreal
Ignace,Ontario,CA,,,,ignace,ON,false,false,,America/Toronto
Ilderton,Ontario,CA,,,,ilderton,ON,false,false,,America/Toronto
Ile-a-la-Crosse,Saskatchewan,CA,,,,ilealacrosse,SK,false,false,,America/Regina
Ile-aux-Coudres,Quebec,CA,,,,ileauxcoudres,QC,false,false,,America/Montreal
Iles-de-la-Madeleine,Quebec,CA,,,,ilesdelamadeleine,QC,false,false,,America/Montreal
Ilford,Manitoba,CA,,,,ilford,MB,false,false,,America/Winnipeg
Imperial,Saskatchewan,CA,,,,imperial,SK,false,false,,America/Regina
Indian Head,Saskatchewan,CA,,,,indianhead,SK,false,false,,America/Regina
Indian Tickle,Newfoundland,CA,,,,indiantickle,NL,false,false,,America/St_Johns
Ingersoll,Ontario,CA,,,,ingersoll,ON,false,false,,America/Toronto
Ingleside,Ontario,CA,,,,ingleside,ON,false,false,,America/Toronto
Ingonish,Nova Scotia,CA,,,,ingonish,NS,false,false,,America/Halifax
Innerkip,Ontario,CA,,,,innerkip,ON,false,false,,America/Toronto
Innisfail,Alberta,CA,,,,innisfail,AB,false,false,,America/Edmonton
Innisfil,Ontario,CA,,,,innisfil,ON,false,false,,America/Toronto
Innisfree,Alberta,CA,,,,innisfree,AB,false,false,,America/Edmonton
Inukjuak,Quebec,CA,,,,inukjuak,QC,false,false,,America/Montreal
Inuvik,Northwest Territories,CA,,,,inuvik,NT,false,false,,America/Yellowknife
Inverary,Ontario,CA,,,,inverary,ON,false,false,,America/Toronto
Invermay,Saskatchewan,CA,,,,invermay,SK,false,false,,America/Regina
Invermere,British Columbia,CA,,,,invermere,BC,false,false,,America/Vancouver
Inverness,Nova Scotia,CA,,,,inverness,NS,false,false,,America/Halifax
Inverness,Quebec,CA,,,,inverness,QC,false,false,,America/Montreal
Inwood,Manitoba,CA,,,,inwood,MB,false,false,,America/Winnipeg
Inwood,Ontario,CA,,,,inwood,ON,false,false,,America/Toronto
Iqaluit,Nunavut,CA,,,,iqaluit,NU,true,false,,America/Iqaluit
Irma,Alberta,CA,,,,irma,AB,false,false,,America/Edmonton
Iron Bridge,Ontario,CA,,,,ironbridge,ON,false,false,,America/Toronto
Iron Springs,Alberta,CA,,,,ironsprings,AB,false,false,,America/Edmonton
Iroquois,Ontario,CA,,,,iroquois,ON,false,false,,America/Toronto
Iroquois Falls,Ontario,CA,,,,iroquoisfalls,ON,false,false,,America/Toronto
Irricana,Alberta,CA,,,,irricana,AB,false,false,,America/Edmonton
Irvine,Alberta,CA,,,,irvine,AB,false,false,,America/Edmonton
Iskut,British Columbia,CA,,,,iskut,BC,false,false,,America/Vancouver
Island Harbour,Newfoundland,CA,,,,islandharbour,NL,false,false,,America/St_Johns
Island Lake,Manitoba,CA,,,,islandlake,MB,false,false,,America/Winnipeg
Islay,Alberta,CA,,,,islay,AB,false,false,,America/Edmonton
Isle aux Morts,Newfoundland,CA,,,,isleauxmorts,NL,false,false,,America/St_Johns
Ituna,Saskatchewan,CA,,,,ituna,SK,false,false,,America/Regina
Jackson`s Arm,Newfoundland,CA,,,,jacksonsarm,NL,false,false,,America/St_Johns
Jacquet River,New Brunswick,CA,,,,jacquetriver,NB,false,false,,America/Moncton
Jaffray,British Columbia,CA,,,,jaffray,BC,false,false,,America/Vancouver
Jaffray Melick,Ontario,CA,,,,jaffraymelick,ON,false,false,,America/Toronto
Jamestown,Newfoundland,CA,,,,jamestown,NL,false,false,,America/St_Johns
Jansen,Saskatchewan,CA,,,,jansen,SK,false,false,,America/Regina
Jarvie,Alberta,CA,,,,jarvie,AB,false,false,,America/Edmonton
Jarvis,Ontario,CA,,,,jarvis,ON,false,false,,America/Toronto
Jasper,Alberta,CA,,,,jasper,AB,false,false,,America/Edmonton
Jasper,Ontario,CA,,,,jasper,ON,false,false,,America/Toronto
Jean Marie River,Northwest Territories,CA,,,,jeanmarieriver,NT,false,false,,America/Yellowknife
Jellicoe,Ontario,CA,,,,jellicoe,ON,false,false,,America/Toronto
Jenner,Alberta,CA,,,,jenner,AB,false,false,,America/Edmonton
Jockvale,Ontario,CA,,,,jockvale,ON,false,false,,America/Toronto
Joe Batt`s Arm-Barr`d Islands-,Newfoundland,CA,,,,joebattsarmbarrdislands,NL,false,false,,America/St_Johns
Johnstown,Ontario,CA,,,,johnstown,ON,false,false,,America/Toronto
Joliette,Quebec,CA,,,,joliette,QC,false,false,,America/Montreal
Jonquiere,Quebec,CA,,,,jonquiere,QC,false,false,,America/Montreal
Jordan,Ontario,CA,,,,jordan,ON,false,false,,America/Toronto
Joussard,Alberta,CA,,,,joussard,AB,false,false,,America/Edmonton
Joutel,Quebec,CA,,,,joutel,QC,false,false,,America/Montreal
Kakisa,Northwest Territories,CA,,,,kakisa,NT,false,false,,America/Yellowknife
Kaministiquia,Ontario,CA,,,,kaministiquia,ON,false,false,,America/Toronto
Kamiskotia,Ontario,CA,,,,kamiskotia,ON,false,false,,America/Toronto
Kamloops,British Columbia,CA,,,,kamloops,BC,false,false,,America/Vancouver
Kamsack,Saskatchewan,CA,,,,kamsack,SK,false,false,,America/Regina
Kananaskis,Alberta,CA,,,,kananaskis,AB,false,false,,America/Edmonton
Kanata,Ontario,CA,,,,kanata,ON,false,false,,America/Toronto
Kangiqsualujjuaq,Quebec,CA,,,,kangiqsualujjuaq,QC,false,false,,America/Montreal
Kangirsuk,Quebec,CA,,,,kangirsuk,QC,false,false,,America/Montreal
Kapuskasing,Ontario,CA,,,,kapuskasing,ON,false,false,,America/Toronto
Kasabonika First Nation,Ontario,CA,,,,kasabonikafirstnation,ON,false,false,,America/Toronto
Kashechewan First Nation,Ontario,CA,,,,kashechewanfirstnation,ON,false,false,,America/Toronto
Kaslo,British Columbia,CA,,,,kaslo,BC,false,false,,America/Vancouver
Kateville,Quebec,CA,,,,kateville,QC,false,false,,America/Montreal
Kazabazua,Quebec,CA,,,,kazabazua,QC,false,false,,America/Montreal
Kearney,Ontario,CA,,,,kearney,ON,false,false,,America/Toronto
Kedgwick,New Brunswick,CA,,,,kedgwick,NB,false,false,,America/Moncton
Keene,Ontario,CA,,,,keene,ON,false,false,,America/Toronto
Keephills,Alberta,CA,,,,keephills,AB,false,false,,America/Edmonton
Keewatin,Ontario,CA,,,,keewatin,ON,false,false,,America/Toronto
Keg River,Alberta,CA,,,,kegriver,AB,false,false,,America/Edmonton
Kelliher,Saskatchewan,CA,,,,kelliher,SK,false,false,,America/Regina
Kelowna,British Columbia,CA,,,,kelowna,BC,false,true,,America/Vancouver
Kelvington,Saskatchewan,CA,,,,kelvington,SK,false,false,,America/Regina
Kelwood,Manitoba,CA,,,,kelwood,MB,false,false,,America/Winnipeg
Kemano,British Columbia,CA,,,,kemano,BC,false,false,,America/Vancouver
Kemptville,Ontario,CA,,,,kemptville,ON,false,false,,America/Toronto
Kenaston,Saskatchewan,CA,,,,kenaston,SK,false,false,,America/Regina
Kennedy,Saskatchewan,CA,,,,kennedy,SK,false,false,,America/Regina
Kennetcook,Nova Scotia,CA,,,,kennetcook,NS,false,false,,America/Halifax
Kenora,Ontario,CA,,,,kenora,ON,false,false,,America/Toronto
Kenosee,Saskatchewan,CA,,,,kenosee,SK,false,false,,America/Regina
Kensington,Prince Edward Island,CA,,,,kensington,PE,false,false,,America/Halifax
Kent Centre,Ontario,CA,,,,kentcentre,ON,false,false,,America/Toronto
Kenton,Manitoba,CA,,,,kenton,MB,false,false,,America/Winnipeg
Kentville,Nova Scotia,CA,,,,kentville,NS,false,false,,America/Halifax
Kenzieville,Nova Scotia,CA,,,,kenzieville,NS,false,false,,America/Halifax
Keremeos,British Columbia,CA,,,,keremeos,BC,false,false,,America/Vancouver
Kerrobert,Saskatchewan,CA,,,,kerrobert,SK,false,false,,America/Regina
Kerwood,Ontario,CA,,,,kerwood,ON,false,false,,America/Toronto
Keswick,New Brunswick,CA,,,,keswick,NB,false,false,,America/Moncton
Keswick,Ontario,CA,,,,keswick,ON,false,false,,America/Toronto
Ketch Harbour,Nova Scotia,CA,,,,ketchharbour,NS,false,false,,America/Halifax
Key Lake,Saskatchewan,CA,,,,keylake,SK,false,false,,America/Regina
Killaloe,Ontario,CA,,,,killaloe,ON,false,false,,America/Toronto
Killam,Alberta,CA,,,,killam,AB,false,false,,America/Edmonton
Killarney,Manitoba,CA,,,,killarney,MB,false,false,,America/Winnipeg
Killarney,Ontario,CA,,,,killarney,ON,false,false,,America/Toronto
